Nama Pemilik,Jenis Pemilik,Nomor Polisi,Provinsi,Alamat Pemilik,Nomor HP,Golongan,Jenis Plat,Tgl Transaksi Terakhir,Tgl Jatuh Tempo,Status Kendaraan,Status Kunjungan
PT CIPUGA GAS,Perusahaan,BL-8423-NF,ACEH,JL. MERDEKA NO.138A KEL. GAMPONG UTEUNKOT KEC. MUARA DUA KOTA LHO,85262121214,F,Hitam - Kendaraan Pribadi,2025-02-25,2026-01-21,BELUM LUNAS,BELUM DIKUNJUNGI
PT BUGAK BRAWANG CEMERLANG,Perusahaan,BL-8619-N,ACEH,JL. PASE NO. 6-8 GAMPONG,85261230212,F,Kuning - Kendaraan Umum,2024-08-22,2025-08-22,LUNAS,BELUM DIKUNJUNGI
PTBRI PERSERO TBK KC LHOKSEUMAWE,Perusahaan,BL-4261-NW,ACEH,JL.MERDEKA NO.01 KOTA LHOKSEUMAWE,81111111111,C1,Hitam - Kendaraan Pribadi,2024-12-17,2025-11-13,BELUM LUNAS,BELUM DIKUNJUNGI
PTBRI KANCA LHOKSEUMAWE,Perusahaan,BL-1529-NG,ACEH,JL. MERDEKA NO. 1 LHOKSEUMAWE KEC. BANDA SAKTI KOTA LHOKSEUMAWE,82367376676,DP,Hitam - Kendaraan Pribadi,2026-01-28,2026-07-16,BELUM LUNAS,BELUM DIKUNJUNGI
PT BRI KANCA LHOKSEUMAWE,Perusahaan,BL-1530-NG,ACEH,JL. MERDEKA NO. 1 KEL. LHOKSEUMAWE KEC. BANDA SAKTI KOTA LHOKSEUM,0,DP,Hitam - Kendaraan Pribadi,2025-07-11,2026-07-16,BELUM LUNAS,BELUM DIKUNJUNGI
PT BPRS RAHMAH HIJRAH AGUNG,Perusahaan,BL-1325-NS,ACEH,JL. MERDEKA NO. 1-2 KOMPLEK ACEH KONGSI LHOKSEUMAWE KEC. BANDA SA,8,DP,Hitam - Kendaraan Pribadi,2024-11-14,2025-11-10,BELUM LUNAS,BELUM DIKUNJUNGI
PT BPRS RAHMAH HIJRAH AGUNG,Perusahaan,BL-1302-NF,ACEH,JL. MERDEKA NO. 1-2 KOMPLEK ACEH KONGSI KEC. BANDA SAKTI KOTA LHO,85260771191,DP,Hitam - Kendaraan Pribadi,2025-03-18,2026-03-28,BELUM LUNAS,BELUM DIKUNJUNGI
PTBOHANA JAYA NUSANTARA,Perusahaan,BL-8657-KU,ACEH,JL.SAWANG NO.12 PASAR INPRES,85260121700,F,Kuning - Kendaraan Umum,2025-11-22,2026-06-02,BELUM LUNAS,BELUM DIKUNJUNGI
PTBOHANA JAYA NUSANTARA,Perusahaan,BL-8652-KS,ACEH,JL.SAWANG NO.12 PASAR,8232323232323,F,Kuning - Kendaraan Umum,2025-12-15,2026-07-07,BELUM LUNAS,BELUM DIKUNJUNGI
PTBOHANA JAYA NUSANTARA,Perusahaan,BL-8789-KU,ACEH,JL.SAWANG NO.12 PASAR INPRES KRUENG MANE,82344556676,F,Kuning - Kendaraan Umum,2025-01-30,2026-03-24,BELUM LUNAS,BELUM DIKUNJUNGI
PT BINTANG SEUMAWE NUSAMULIA,Perusahaan,BL-3313-N,ACEH,JL. GUDANG NO. 26 KEC. BANDA SAKTI KOTA LHOKSEUMAWE,85260121700,C1,Hitam - Kendaraan Pribadi,2024-09-09,2025-10-01,BELUM LUNAS,BELUM DIKUNJUNGI
PT BINTANG SEUMAWE NUSA MULIA,Perusahaan,BL-4701-ND,ACEH,JL. GUDANG NO. 26 KEC. BANDA SAKTI KOTA LHOKSEUMAWE,85260121700,C1,Hitam - Kendaraan Pribadi,2025-07-28,2026-07-12,BELUM LUNAS,BELUM DIKUNJUNGI
PTBINTANG BERLIAN PASEE,Perusahaan,BL-8970-N,ACEH,DUSUN C ALUE SERIBU KEL.PANGGOI,8116851886,F,Kuning - Kendaraan Umum,2025-07-28,2026-07-30,BELUM LUNAS,BELUM DIKUNJUNGI
PT BINTANG BERLIAN PASEE,Perusahaan,BL-8706-NP,ACEH,DUSUN C ALUE SERIBU KEL. PANGGOI KEC. MUARA DUA KOTA LHOKSEUMAWE,852310332001,F,Kuning - Kendaraan Umum,2025-06-16,2026-06-20,BELUM LUNAS,BELUM DIKUNJUNGI
PT BINTANG BERLIAN PASEE,Perusahaan,BL-8573-NP,ACEH,DUSUN C ALUE SERIBU KEL. PANGGOI,0,F,Kuning - Kendaraan Umum,2024-11-14,2025-10-19,BELUM LUNAS,BELUM DIKUNJUNGI
PT BINTANG BERLIAN PASE,Perusahaan,BL-8934-N,ACEH,DSN. C ALUE SERIBU KEL. PANGGOI,84522255522,F,Kuning - Kendaraan Umum,2024-10-23,2025-10-08,BELUM LUNAS,BELUM DIKUNJUNGI
PTBINA USAHA BERSAMA SEHATI,Perusahaan,BL-8257-NS,ACEH,JL. MEDAN-BANDA ACEH GG. KEUCHIK ANTARA KEL. BLANG PANYANG KEC. M,85200000000,F,Hitam - Kendaraan Pribadi,2025-11-13,2026-04-23,BELUM LUNAS,BELUM DIKUNJUNGI
PTBIMA SATRIA MANDIRI,Perusahaan,BL-8944-N,ACEH,JL MEDAN-B.ACEH SIMPANG EMPAT PALOH NO.02 KEL.MEURIA PALOH KEC.MU,0,F,Kuning - Kendaraan Umum,2025-03-03,2026-03-18,BELUM LUNAS,BELUM DIKUNJUNGI
PTBIMA SATRIA MANDIRI,Perusahaan,BL-8943-N,ACEH,JL MEDAN-B.ACEH SIMPANG EMPAT PALOH NO.02 KEL.MEURIA PALOH KEC.MU,0,F,Kuning - Kendaraan Umum,2025-11-07,2026-03-18,BELUM LUNAS,BELUM DIKUNJUNGI
PT BIMA SATRIA MANDIRI,Perusahaan,BL-8395-NG,ACEH,JL MEDAN-B.ACEH SIMPANG EMPAT PALOH KEL.MEURIA PALOH KEC.MUARA SA,81260424353,DP,Hitam - Kendaraan Pribadi,2025-03-06,2026-03-13,BELUM LUNAS,BELUM DIKUNJUNGI
PT BIMA SATRIA MANDIRI,Perusahaan,BL-8394-NG,ACEH,JL MEDAN-B.ACEH SIMPANG EMPAT PALOH KEL.MEURIA PALOH KEC.MUARA SA,81200000000,DP,Hitam - Kendaraan Pribadi,2025-03-06,2026-03-13,BELUM LUNAS,BELUM DIKUNJUNGI
PT BIMA SATRIA MANDIRI,Perusahaan,BL-8572-N,ACEH,JL MEDAN-B.ACEH SIMPANG EMPAT PALOH KEL.MEURIA PALOH KEC.MUARA SA,8,F,Kuning - Kendaraan Umum,2025-11-07,2026-05-10,BELUM LUNAS,BELUM DIKUNJUNGI
PT BIMA SATRIA MANDIRI,Perusahaan,BL-8269-NG,ACEH,JALAN MEDAN BANDA ACEH SIMPANG EMPAT NOMOR 02 KEL. MEURIA PALOH K,82370421986,F,Hitam - Kendaraan Pribadi,2024-12-03,2025-11-22,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANK RAKYAT INDONESIA TBK KC LHO,Perusahaan,BL-3952-NAB,ACEH,JL. MERDEKA NO. 01 KEL. KOTA LHOKSEUMAWE KEC. BANDA SAKTI KOTA LH,85260121700,C1,Hitam - Kendaraan Pribadi,2025-04-21,2026-03-30,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANK RAKYAT INDONESIAPERSERO,Perusahaan,BL-1409-NC,ACEH,JL MERDEKA NO 1 LHOKSEUMAWE,81260937657,DP,Hitam - Kendaraan Pribadi,2025-01-03,2026-03-20,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANK RAKYAT INDONESIA PERSERO,Perusahaan,BL-6735-NR,ACEH,JL. MERDEKA NO. 1 KEL. SIMPANG IV KEC. BANDA SAKTI KOTA LHOKSEUMA,82364998204,C1,Hitam - Kendaraan Pribadi,2025-07-09,2026-07-04,BELUM LUNAS,BELUM DIKUNJUNGI
PTBANK RAKYAT INDONESIA CABLHOKSE,Perusahaan,BL-4356-NAF,ACEH,JL.MERDEKA NO.1 KOTA LHOKSEUMAWE,85278780000,C1,Hitam - Kendaraan Pribadi,2024-11-26,2025-11-28,BELUM LUNAS,BELUM DIKUNJUNGI
PTBANGUN MITRA BERSAMA,Perusahaan,BL-8848-N,ACEH,JL. MERDEKA NO. 2 KEL. GAMPONG KEUDE CUNDA KEC. MUARA DUA KOTA LH,0,F,Kuning - Kendaraan Umum,2025-11-12,2026-03-14,BELUM LUNAS,BELUM DIKUNJUNGI
PTBANGUN MITRA BERSAMA,Perusahaan,BL-8549-N,ACEH,JL. MERDEKA NO. 2 KEL. KEUDE CUNDA KEC. MUARA DUA KOTA LHOKSEUMAW,81360067008,F,Kuning - Kendaraan Umum,2024-12-23,2025-12-18,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8926-N,ACEH,JL.MERDEKA NO.2 GP.KEUDE CUNDA KEC.MUARA DUA KOTA LHOKSEUMAWE,811672148,F,Kuning - Kendaraan Umum,2024-09-19,2025-09-10,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8977-N,ACEH,JL MERDEKA NO. 2 KEL KEUDE CUNDA KEC MUARA DUA KOTA LHOKSEUMAWE,8,F,Kuning - Kendaraan Umum,2025-05-26,2026-05-19,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8565-NP,ACEH,JL. MERDEKA NO. 2 KEL. KEUDE CUNDA KEC. MUARA DUA KOTA LHOKSEUMAW,0,F,Kuning - Kendaraan Umum,2025-11-12,2026-05-25,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8928-NP,ACEH,JL. MERDEKA NO. 2 KEL. KEUDE CUNDA KEC. MUARA DUA KOTA LHOKSEUMAW,8527878000,F,Kuning - Kendaraan Umum,2025-11-13,2026-05-11,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8544-N,ACEH,JL. MERDEKA NO. 2 CUNDA KEC. MUARA DUA KOTA LHOKSEUMAWE,85255411768,F,Kuning - Kendaraan Umum,2024-10-17,2025-10-16,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8965-N,ACEH,JL. MERDEKA NO. 2 KEL. CUNDA KEC. MUARA DUA KOTA LHOKSEUMAWE,0,F,Kuning - Kendaraan Umum,2025-05-02,2026-04-28,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8935-N,ACEH,JL. MERDEKA NO.2 KEL. GAMPONG KEUDE CUNDA KEC. MUARA DUA KOTA LHO,81100000000,F,Kuning - Kendaraan Umum,2025-01-03,2025-11-10,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8520-N,ACEH,JL. MERDEKA NO.2 KEL KEUDE CUNDA KEC MUARA DUA - KOTA LHOKSEUMAWE,8,F,Kuning - Kendaraan Umum,2025-05-19,2026-04-30,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8919-N,ACEH,JL. MERDEKA NO.2 KEL KEUDE CUNDA KEC MUARA DUA KOTA LHOKSEUMAWE,8,F,Kuning - Kendaraan Umum,2025-05-19,2026-04-30,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8554-N,ACEH,JL. MERDEKA NO.2 KEL KEUDE CUNDA KEC MUARA DUA KOTA LHOKSEUMAWE,8,F,Kuning - Kendaraan Umum,2025-05-19,2026-04-30,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8995-N,ACEH,JL. MERDEKA NO.2 KEL KEUDE CUNDA KEC MUARA DUA KOTA LHOKSEUMAWE,8,F,Kuning - Kendaraan Umum,2025-05-19,2026-04-30,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8867-N,ACEH,JL. MERDEKA NO.2 CUNDA KECAMATAN MUARA DUA KOTA LHOKSEUMAWE,8527878000,F,Kuning - Kendaraan Umum,2025-06-13,2026-06-09,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8946-N,ACEH,JL. MERDEKA NO.2 KEL KEUDE CUNDA KEC MUARA DUA - KOTA LHOKSEUMAWE,8,F,Kuning - Kendaraan Umum,2025-05-19,2026-04-30,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8901-N,ACEH,JL. MERDEKA NO.2 GP DS. KEUDE CUNDA KEC. MUARA DUA KOTA LHOKSEUMA,82366753672,F,Kuning - Kendaraan Umum,2025-01-14,2025-11-22,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8991-N,ACEH,JL. MERDEKA NO.2 KEL KEUDE CUNDA KEC MUARA DUA KOTA LHOKSEUMAWE,8,F,Kuning - Kendaraan Umum,2025-05-19,2026-04-30,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8984-N,ACEH,JL. MERDEKA NO. 2 KEL. CUNDA KEC. MUARA DUA KOTA LHOKSEUMAWE,0,F,Kuning - Kendaraan Umum,2025-12-22,2026-03-02,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8774-N,ACEH,JL. MERDEKA NO. 2 KEL. GAMPUNG KEUDE CUNDA KEC. MUARA DUA KOTA LH,80000000000,F,Kuning - Kendaraan Umum,2025-09-04,2026-04-25,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8925-N,ACEH,JL. MERDEKA NO. 2 KEL. KEUDE CUNDA KEC. MUARA DUA KOTA LHOKSEUMAW,82360753672,F,Kuning - Kendaraan Umum,2025-08-11,2026-07-27,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8843-N,ACEH,JL. MERDEKA NO.2 KEL. GAMPONG KEUDE CUNDA KEC. MUARA DUA KOTA LHO,0,F,Kuning - Kendaraan Umum,2025-12-10,2026-03-14,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8509-N,ACEH,"JL. MERDEKA NO. 2 CUNDA KEC. MUARA DUA KOTA LHOKSEU,MAWE.",82366753672,F,Kuning - Kendaraan Umum,2025-06-24,2026-06-22,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8997-N,ACEH,JL. MERDEKA NO.2 KEL KEUDE CUNDA KEC MUARA DUA KOTA LHOKSEUMAWE,8,F,Kuning - Kendaraan Umum,2025-05-19,2026-04-30,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8847-N,ACEH,JL. MERDEKA NO. 2 GAMPONG KEUDE CUNDA KEC. MUARA DUA KOTA LHOKSEU,81111111111,F,Kuning - Kendaraan Umum,2025-11-12,2026-03-14,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8839-N,ACEH,JL. MERDEKA NO. 2 KEL. KEUDE CUNDA KEC. MUARA DUA KOTA LHOKSEUMAW,82366753672,F,Kuning - Kendaraan Umum,2025-11-12,2026-03-14,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8507-N,ACEH,JL. MERDEKA NO. 2 KEL. CUNDA KEC. MUARA DUA KOTA LHOKSEUMAWE,82366753672,F,Kuning - Kendaraan Umum,2025-06-24,2026-04-19,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8646-NP,ACEH,JL. MERDEKA NO. 2 KEL. KEUDE CUNDA KEC. MUARA DUA KOTA LHOKSEUMAW,85261616542,F,Kuning - Kendaraan Umum,2025-11-12,2026-05-25,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8951-N,ACEH,JL. MERDEKA NO.2 CUNDA KECAMATAN MUARA DUA KOTA LHOKSEUMAWE,8527878000,F,Kuning - Kendaraan Umum,2025-07-03,2026-06-09,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8750-N,ACEH,JL. MERDEKA NO.2 GP KEUDE CUNDA KEC. MUARA DUA KOTA LHOKSEUMAWE,82366753672,F,Kuning - Kendaraan Umum,2026-04-16,2026-07-27,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8583-NB,ACEH,JALAN MERDEKA NO. 2 KEL. KEUDE CUNDA KEC. MUARA DUA KOTA LHOKSEUM,8,F,Kuning - Kendaraan Umum,2025-07-07,2026-06-30,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8996-N,ACEH,JL. MERDEKA NO.2 KEL KEUDE CUNDA KEC MUARA DUA KOTA LHOKSEUMAWE,8,F,Kuning - Kendaraan Umum,2025-05-19,2026-04-30,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8799-NP,ACEH,JL.MERDEKA NO.2 KEL.CUNDA KEC.MUARA DUA KOTA LHOKSEUMAWE,8527878000,F,Kuning - Kendaraan Umum,2025-06-20,2025-10-01,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8533-N,ACEH,JL MERDEKA NO. 2 KEL KEUDE CUNDA KEC MUARA DUA KOTA KOTA LHOKSEUM,8,F,Kuning - Kendaraan Umum,2025-05-26,2026-05-19,BELUM LUNAS,BELUM DIKUNJUNGI
PT BANGUN MITRA BERSAMA,Perusahaan,BL-8918-N,ACEH,JL.MERDEKA NO.2 GP.KEUDE CUNDA KEC.MUARA DUA KOTA LHOKSEUMAWE,811672148,F,Kuning - Kendaraan Umum,2024-12-16,2025-09-14,BELUM LUNAS,BELUM DIKUNJUNGI
PTAULIA JAYA EXPRESS,Perusahaan,BL-8565-NH,ACEH,JL.MERDEKA TIMUR KEL.UTEUNKOT KEC.MUARA DUA KOTA LHOKSEUMAWE,0,F,Kuning - Kendaraan Umum,2024-11-19,2025-09-18,BELUM LUNAS,BELUM DIKUNJUNGI
PT AULIA JAYA EXPRESS,Perusahaan,BL-8603-NP,ACEH,JL. MERDEKA TIMUR NO. 2 KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKSEU,85260000100,F,Kuning - Kendaraan Umum,2025-05-07,2026-03-21,BELUM LUNAS,BELUM DIKUNJUNGI
PT AULIA JAYA EXPRESS,Perusahaan,BL-8604-NP,ACEH,JL. MERDEKA TIMUR NO. 2 KEC. MUARA DUA KOTA LHOKSEUMAWE,85262002200,F,Kuning - Kendaraan Umum,2025-11-19,2026-03-21,BELUM LUNAS,BELUM DIKUNJUNGI
PT AULIA JAYA EXPRESS,Perusahaan,BL-8602-NP,ACEH,JL. MERDEKA TIMUR NO. 02 KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKSE,85260020200,F,Kuning - Kendaraan Umum,2025-11-19,2026-03-21,BELUM LUNAS,BELUM DIKUNJUNGI
PT AULIA JAYA EXPRESS,Perusahaan,BL-8738-NP,ACEH,JL. MERDEKA TIMUR KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKSEUMAWE,85207372440,F,Kuning - Kendaraan Umum,2025-07-28,2026-07-26,LUNAS,BELUM DIKUNJUNGI
PT AULIA JAYA EXPRES,Perusahaan,BL-8743-NH,ACEH,JL. MERDEKA TIMUR NO. 2 KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKSEU,81222111111,F,Kuning - Kendaraan Umum,2024-10-29,2025-08-18,LUNAS,BELUM DIKUNJUNGI
PT ATLANTIC ALAM INDUSTRI,Perusahaan,BL-1655-NR,ACEH,JLN. KENARI NO. 129A DUSUN C ALUE SERIBU BTN LAMA DESA PANGGOI KE,85278780000,DP,Hitam - Kendaraan Pribadi,2025-01-13,2025-12-30,BELUM LUNAS,BELUM DIKUNJUNGI
PT ATA GEUTANYOE,Perusahaan,BL-8953-KY,ACEH,JL. MESJID NO. 18 KEL. KEUDE KRUENG GEUKUEH KEC. DEWANTARA KAB. A,8527878000,F,Kuning - Kendaraan Umum,2025-07-11,2026-07-04,BELUM LUNAS,BELUM DIKUNJUNGI
PTARUN NGLCO,Perusahaan,BL-8356-ND,ACEH,BLANG LANCANG,8526555555,DP,Hitam - Kendaraan Pribadi,2025-11-25,2026-06-25,BELUM LUNAS,BELUM DIKUNJUNGI
PTARUN NGL CO,Perusahaan,BL-8121-ND,ACEH,BLANG LANCANG,81111111,DP,Hitam - Kendaraan Pribadi,2024-12-11,2026-02-26,BELUM LUNAS,BELUM DIKUNJUNGI
PTARUN NGL CO,Perusahaan,BL-8401-NC,ACEH,BLANG LANCANG,85278780000,DP,Hitam - Kendaraan Pribadi,2025-01-15,2026-02-13,BELUM LUNAS,BELUM DIKUNJUNGI
PTARUN NGL CO,Perusahaan,BL-8130-NC,ACEH,KEL. BLANG LANCANG KEC. MUARA SATU KOTA LHOKSEUMAWE,81375916339,DP,Hitam - Kendaraan Pribadi,2025-02-10,2026-02-26,BELUM LUNAS,BELUM DIKUNJUNGI
PT ARUN NGL CO,Perusahaan,BL-8253-ND,ACEH,KEL BLANG LANCANG,81111111111,DP,Hitam - Kendaraan Pribadi,2025-12-19,2026-06-16,BELUM LUNAS,BELUM DIKUNJUNGI
PT ARUN NGL CO,Perusahaan,BL-8472-NC,ACEH,KEL. BLANG LANCANG KEC. MUARA SATU KOTA LHOKSEUMAWE,85270335667,DP,Hitam - Kendaraan Pribadi,2024-10-24,2025-10-27,BELUM LUNAS,BELUM DIKUNJUNGI
PT ARUN NGL CO,Perusahaan,BL-1839-NH,ACEH,KEL. BLANG LANCANG KEC. MUARA SATU KOTA LHOKSEUMAWE,85260121700,DP,Hitam - Kendaraan Pribadi,2024-12-06,2025-12-03,BELUM LUNAS,BELUM DIKUNJUNGI
PT ARUN NGL CO,Perusahaan,BL-1904-NW,ACEH,DSN. BLANG LANCANG KEL. BLANG PULO KEC. MUARA SATU KOTA LHOKSEUMA,81364646464,DP,Hitam - Kendaraan Pribadi,2025-01-02,2026-02-16,BELUM LUNAS,BELUM DIKUNJUNGI
PT ARUN NGL CO,Perusahaan,BL-1631-NJ,ACEH,BLANG LANCANG KEL. BATUPHAT BARAT KEC. MUARA SATU KOTA LHOKSEUMAW,0,DP,Hitam - Kendaraan Pribadi,2025-07-25,2026-06-25,BELUM LUNAS,BELUM DIKUNJUNGI
PT ARUN NGL CO,Perusahaan,BL-1798-NY,ACEH,KEL. BLANG LANCANG KEC. MUARA DUA KOTA LHOKSEUMAWE,80000000000,DP,Hitam - Kendaraan Pribadi,2025-01-02,2025-11-01,BELUM LUNAS,BELUM DIKUNJUNGI
PT ARUN NGL CO,Perusahaan,BL-1593-NJ,ACEH,KEL. BLANG PANYANG KEC. MUARA SATU KOTA LHOKSEUMAWE,81111111111,DP,Hitam - Kendaraan Pribadi,2025-06-16,2026-06-18,BELUM LUNAS,BELUM DIKUNJUNGI
PT ARUN NGL CO,Perusahaan,BL-1635-NV,ACEH,KEL. BATUPHAT BARAT KEC. MUARA SATU KOTA LHOKSEUMAWE,85200000000,DP,Hitam - Kendaraan Pribadi,2025-02-10,2025-12-20,BELUM LUNAS,BELUM DIKUNJUNGI
PT ARUN NGL CO,Perusahaan,BL-8349-NB,ACEH,KEL. BLANG LANCANG KEC. MUARA SATU KOTA LHOKSEUMAWE,85260121700,DP,Hitam - Kendaraan Pribadi,2025-06-25,2025-12-05,BELUM LUNAS,BELUM DIKUNJUNGI
PT ARUN NGL  CO,Perusahaan,BL-1945-NC,ACEH,KEL. BLANG LANCANG KEC. MUARA SATU KOTA LHOKSEUMAWE,85200000000,DP,Hitam - Kendaraan Pribadi,2025-07-28,2026-01-03,BELUM LUNAS,BELUM DIKUNJUNGI
PT ARUN NGL,Perusahaan,BL-1634-NV,ACEH,BLANG LANCANG KEC. MUARA SATU KOTA LHOKSEUMAWE,85260522340,DP,Hitam - Kendaraan Pribadi,2025-01-30,2026-01-25,BELUM LUNAS,BELUM DIKUNJUNGI
PT ARUN NGL,Perusahaan,BL-1832-NS,ACEH,KEL. BLANG LANCANG KEC. MUARA SATU KOTA LHOKSEUMAWE,88562212111,DP,Hitam - Kendaraan Pribadi,2025-02-12,2026-04-23,BELUM LUNAS,BELUM DIKUNJUNGI
PT ARIFA SENTOSA,Perusahaan,BL-8665-N,ACEH,JL. B. ACEH - MEDAN NO. 66 KEL. BLANG PULO,85278780000,F,Kuning - Kendaraan Umum,2025-06-03,2026-02-11,BELUM LUNAS,BELUM DIKUNJUNGI
PT ALFA SCORPII,Perusahaan,BL-3526-NAF,ACEH,JL PASE NO 2A KEL.GP LHOKSEUMAWE,8000000000,C1,Hitam - Kendaraan Pribadi,2025-07-24,2025-12-15,BELUM LUNAS,BELUM DIKUNJUNGI
PT ALFA SCORPII,Perusahaan,BL-6190-NAH,ACEH,JL. PASE NO. 2A KEL. GP LHOKSEUMAWE KEC. BANDA SAKTI KOTA LHOKSEU,81111111111,C1,Hitam - Kendaraan Pribadi,2025-12-24,2026-03-06,BELUM LUNAS,BELUM DIKUNJUNGI
PT ALFA SCORPII,Perusahaan,BL-4105-NAJ,ACEH,JL PASE NO 2A KEL.GP LHOKSEUMAWE KEC. BANDA SAKTI KOTA LHOKSEUMAW,823456789,C1,Hitam - Kendaraan Pribadi,2025-11-13,2026-07-20,BELUM LUNAS,BELUM DIKUNJUNGI
PT ALAM BLANG LANCANG,Perusahaan,BL-3924-NAP,ACEH,JL MERDEKA TIMUR NO. 2A CUNDA DS. KEUDE CUNDA KEC. MUARA DUA KOTA,81111111,C1,Hitam - Kendaraan Pribadi,2025-02-19,2026-02-19,BELUM LUNAS,BELUM DIKUNJUNGI
PT ALAM BLANG LANCANG,Perusahaan,BL-4234-NAR,ACEH,JL MERDEKA TIMUR NO 2A KEL. KEUDE CUNDA KEC. MUARA DUA KOTA LHOKS,8,C1,Hitam - Kendaraan Pribadi,2024-09-13,2025-09-11,BELUM LUNAS,BELUM DIKUNJUNGI
PT ALAM BLANG LANCANG,Perusahaan,BL-1199-NN,ACEH,DUSUN TGK DI PANYANG KEL. PADANG SAKTI KEC. MUARA SATU KOTA LHOKS,85263415211,DP,Hitam - Kendaraan Pribadi,2025-04-10,2026-04-25,BELUM LUNAS,BELUM DIKUNJUNGI
PTADIYA HARAPAN,Perusahaan,BL-8730-NH,ACEH,JLN.MEDAN-B.ACEH PUNTEUET LHOKSEUMAWE-NAD,85270474545,F,Kuning - Kendaraan Umum,2024-08-28,2025-08-25,LUNAS,BELUM DIKUNJUNGI
PT ADIYA HARAPAN,Perusahaan,BL-8806-NH,ACEH,KEL. ASAN KAREUNG KEC. BLANG MANGAT KOTA LHOKSEUMAWE,0,F,Kuning - Kendaraan Umum,2025-11-14,2026-06-23,BELUM LUNAS,BELUM DIKUNJUNGI
PT ADIYA HARAPAN,Perusahaan,BL-8809-NH,ACEH,GAMPONG ASAN KAREUNG KEL. BLANG MANGAT KEL. BLANG MANGAT KOTA LHO,82366753672,F,Kuning - Kendaraan Umum,2025-12-10,2026-06-22,BELUM LUNAS,BELUM DIKUNJUNGI
